12,1
12,1
14,1
14,1
12,1
14,1
12,1
19,1
15,1
19,1
15,1
15,1
19,1
15,1
19,1
20,0
20,0
20,0
19,1
33,2
28,2
33,2
33,2
28,2
33,2
28,2
16,0
17,1
16,0
17,1
17,1
16,0
17,1
16,0
15,2
17,1
15,2
17,1
17,1
15,2
19,2
21,2
19,2
21,2
21,2
19,2
21,2
19,2
11,2
15,2
11,2
15,2
15,2
11,2
15,2
20,2
18,2
20,2
20,2
18,2
20,2
14,1
11,1
14,1
11,1
14,1
11,1
14,1
14,2
15,2
15,2
15,2
14,2
19,1
19,1
19,1
19,1
19,1
19,1
16,1
20,1
16,1
20,1
20,1
16,1
16,1
11,1
12,1
11,1
12,1
12,1
11,1
12,1
11,1
10,0
13,2
10,0
13,2
13,2
10,0
13,2
10,0
18,1
23,1
18,1
23,1
18,1
18,1
20,0
18,1
20,0
20,0
18,1
20,0
18,1
14,3
19,2
14,3
19,2
19,2
14,3
19,2
14,3
18,1
18,1
20,2
20,2
18,1
20,2
18,1
14,1
19,1
19,1
19,1
14,1
19,1
14,1
15,1
20,1
15,1
20,1
15,1
20,1
15,1
18,1
18,1
18,1
18,1
18,1
15,1
15,1
16,0
16,0
15,1
16,0
15,1
17,1
22,1
17,1
22,1
17,1
22,1
19,1
23,1
19,1
23,1
19,1
23,1
19,1
18,0
19,1
18,0
19,1
19,1
18,0
19,1
18,0
14,1
15,1
14,1
15,1
15,1
14,1
15,1
14,1
19,0
18,0
19,0
18,0
19,0
18,0
17,1
15,1
17,1
17,1
15,1
17,1
15,1
16,1
14,1
16,1
14,1
16,1
14,1
16,1
18,1
24,1
18,1
24,1
24,1
18,1
39,1
39,1
36,2
36,2
39,1
36,2
39,1
29,1
28,1
29,1
28,1
28,1
29,1
28,1
29,1
22,2
21,2
22,2
22,2
21,2
22,2
21,2
34,3
33,2
33,2
34,3
33,2
34,3
27,2
27,2
29,2
27,2
22,2
22,2
22,2
22,2
22,2
22,2
22,2
29,3
31,2
31,2
31,2
29,3
31,2
40,2
38,2
38,2
38,2
40,2
38,2
40,2
32,2
35,2
32,2
35,2
32,2
35,2
32,2
24,1
27,1
24,1
27,1
27,1
24,1
25,2
26,2
25,2
26,2
26,2
36,1
33,1
36,1
33,1
33,1
27,2
27,2
25,3
25,3
20,2
20,2
20,2
20,2
20,2
20,2
20,2
25,5
26,2
26,2
25,5
26,2
25,5
24,1
26,2
26,2
26,2
24,1
26,2
24,1
22,1
21,1
22,1
21,1
21,1
22,1
22,1
38,0
36,1
38,0
36,1
36,1
38,0
36,1
31,2
32,1
31,2
32,1
32,1
31,2
32,1
31,2
28,1
29,1
28,1
29,1
29,1
28,1
31,1
32,1
31,1
32,1
32,1
31,2
32,3
31,2
32,3
31,2
26,2
25,2
26,2
25,2
25,2
26,2
25,2
26,2
29,1
29,1
29,1
29,1
29,1
24,2
26,3
24,2
26,3
26,3
24,2
26,3
24,2
20,3
16,3
16,3
16,3
16,3
20,3
34,0
35,2
34,0
35,2
35,2
34,0
34,0
28,2
29,1
28,2
29,1
29,1
28,2
29,1
28,2
29,1
30,2
29,1
30,2
30,2
30,2
29,1
16,3
17,3
16,3
17,3
16,3
17,3
16,4
14,4
16,4
14,4
14,4
16,4
14,4
16,4
19,3
19,2
19,3
19,2
19,2
19,3
19,2
19,3
12,3
13,3
12,3
13,3
12,3
13,3
12,3
18,3
18,3
17,3
17,3
18,3
17,3
17,3
16,3
17,3
16,3
16,3
17,3
16,3
17,3
19,4
19,4
17,4
17,4
19,4
17,4
19,4
14,3
12,2
14,3
12,2
12,2
14,3
12,2
22,3
20,3
22,3
22,3
20,3
22,3
20,3
17,5
15,4
17,5
15,4
15,4
17,5
15,4
17,5
14,3
13,3
14,3
13,3
13,3
14,3
13,3
14,3
23,2
22,2
22,2
23,2
22,2
23,2
16,3
13,3
16,3
13,3
16,3
13,3
20,4
21,4
20,4
20,4
20,4
21,4
19,4
20,4
19,4
19,4
20,4
15,3
15,4
15,3
15,4
15,3
15,3
18,3
17,1
17,1
18,3
17,1
18,3
20,4
17,4
20,4
17,4
20,4
17,4
20,4
16,3
16,3
16,3
16,3
16,3
23,2
25,2
23,2
23,2
25,2
23,2
14,3
11,3
14,3
11,3
11,3
14,3
11,3
18,3
18,3
18,3
18,3
18,3
18,3
24,3
25,3
24,3
23,3
22,3
23,3
22,3
22,3
23,3
22,3
23,3
22,3
19,4
19,4
19,4
19,4
22,3
17,3
14,3
17,3
14,3
14,3
17,3
14,3
17,3
16,4
15,5
16,4
15,5
16,4
15,5
14,4
15,4
14,4
15,4
14,4
14,4
16,3
16,3
14,3
16,3
14,3
16,3
18,3
18,3
18,3
18,3
18,3
18,3
25,1
22,1
25,1
22,1
22,1
25,1
22,1
23,0
23,0
20,0
20,0
23,0
20,0
15,2
15,1
15,1
15,1
15,2
20,2
20,0
20,2
20,0
20,0
20,2
20,2
22,1
28,1
22,1
28,1
28,1
28,1
22,1
17,0
16,0
17,0
16,0
17,0
16,0
17,1
20,1
17,1
20,1
20,1
17,1
20,1
17,1
22,1
22,1
22,1
22,1
22,1
22,1
16,0
16,0
16,0
16,0
16,0
16,0
16,0
16,0
20,0
23,0
23,0
23,0
20,0
23,0
20,0
24,1
24,1
24,1
24,1
24,1
24,1
24,1
11,0
11,0
11,0
11,0
11,0
11,0
18,0
14,0
18,0
14,0
18,0
18,0
23,0
24,2
23,0
23,0
23,0
24,2
15,0
14,0
15,0
14,0
14,0
15,0
15,0
20,1
19,1
20,1
19,1
20,1
19,1
20,1
16,0
19,0
19,0
19,0
16,0
16,0
15,0
14,0
15,0
14,0
14,0
15,0
15,0
12,0
12,0
12,0
12,0
12,0
12,0
29,2
27,1
29,2
27,1
29,2
29,2
16,3
19,1
19,1
19,1
16,3
16,3
26,2
29,0
29,0
26,2
29,0
26,2
17,0
17,0
17,0
17,0
17,0
17,0
16,0
16,0
16,0
16,0
16,0
16,0
17,1
15,1
17,1
15,1
15,1
17,1
15,1
13,1
15,1
13,1
15,1
13,1
15,1
13,1
24,2
24,3
24,2
24,2
24,3
16,1
16,1
16,1
16,1
16,1
22,2
23,1
22,2
23,1
23,1
22,2
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
13,3
13,3
16,2
13,3
16,2
13,3
9,1
8,0
9,1
8,0
8,0
14,2
14,2
10,1
10,1
14,2
10,1
14,2
14,3
14,3
13,2
13,2
14,3
13,2
14,3
13,2
12,3
13,2
12,3
16,3
15,2
16,3
15,2
15,2
16,3
13,3
13,3
13,2
13,3
13,2
13,3
15,2
15,2
15,2
15,2
15,2
15,2
10,3
15,2
10,3
15,2
15,2
10,3
15,2
10,3
14,1
17,0
14,1
17,0
17,0
14,1
17,0
20,3
20,3
20,3
20,3
20,3
20,3
20,3
12,1
11,0
12,1
11,0
11,0
12,1
11,0
12,1
11,1
11,2
11,1
11,1
11,2
12,2
14,1
12,2
14,1
12,2
14,1
12,2
14,2
14,2
14,2
14,2
14,2
14,2
9,0
11,0
11,0
9,0
11,0
9,0
17,3
15,2
15,2
17,3
14,3
12,3
14,3
14,3
12,3
14,3
12,3
18,3
18,3
15,2
15,2
18,3
15,2
18,3
13,3
15,3
13,3
13,3
15,3
13,3
15,3
12,2
11,3
12,2
12,2
11,3
11,3
13,1
13,2
13,1
13,1
13,2
13,1
13,2
13,2
15,2
15,2
15,2
15,2
13,2
14,2
14,2
14,2
14,2
14,2
14,2
14,2
13,3
13,3
13,3
13,3
13,3
13,3
17,2
12,3
17,2
12,3
12,3
17,2
12,3
17,2
16,3
16,3
16,1
16,1
16,3
8,3
8,2
8,3
8,2
8,3
9,3
9,1
9,3
9,1
9,3
9,1
9,3
10,2
10,3
10,2
10,3
10,2
10,3
15,1
16,1
16,1
16,1
15,1
16,1
15,1
21,2
21,2
18,4
18,4
21,2
18,4
21,2
16,2
11,2
11,2
16,2
16,2
28,0
26,0
28,0
26,0
26,0
28,0
26,0
28,0
17,3
14,4
17,3
14,4
14,4
17,3
14,4
17,3
21,1
16,2
21,1
16,2
16,2
21,1
16,2
21,1
24,3
24,2
24,3
24,2
24,3
24,3
24,1
15,1
24,1
15,1
15,1
24,1
15,1
24,1
16,1
13,2
16,1
13,2
13,2
16,1
20,1
22,2
20,1
22,2
22,2
20,1
20,1
14,2
16,2
14,2
14,2
16,2
14,2
16,2
16,2
13,2
16,2
13,2
16,2
8,1
6,1
8,1
6,1
8,1
8,1
16,1
19,1
16,1
19,1
16,1
19,1
16,1
21,1
17,1
21,1
17,1
17,1
21,1
15,1
14,1
15,1
15,1
14,1
15,1
14,1
13,1
13,1
13,1
13,1
13,1
13,1
16,3
16,3
16,3
16,3
16,3
16,3
13,1
12,1
13,1
12,1
12,1
13,1
13,1
15,1
15,1
15,1
15,1
15,1
13,2
13,2
13,2
15,1
13,2
15,1
16,1
14,1
16,1
14,1
14,1
16,1
14,1
20,1
23,1
20,1
23,1
23,1
20,1
20,1
17,1
17,1
