146,5
146,5
146,5
146,5
146,5
146,5
146,5
146,5
112,1
122,3
112,1
122,3
122,3
112,1
122,3
112,1
96,6
98,6
96,6
98,6
98,6
96,6
98,6
96,6
78,1
74,4
78,1
74,4
74,4
78,1
74,4
78,1
148,2
136,4
148,2
136,4
136,4
148,2
136,4
148,2
123,3
129,3
123,3
129,3
129,3
123,3
129,3
123,3
142,2
138,4
142,2
138,4
138,4
142,2
138,4
142,2
134,5
138,7
134,5
138,7
138,7
134,5
138,7
134,5
52,0
48,0
52,0
48,0
48,0
52,0
48,0
52,0
132,1
119,2
132,1
119,2
119,2
132,1
119,2
132,1
150,1
155,2
150,1
155,2
155,2
150,1
155,2
150,1
138,1
135,1
138,1
135,1
135,1
138,1
135,1
138,1
86,2
84,1
86,2
84,1
84,1
86,2
84,1
86,2
80,3
93,0
80,3
93,0
93,0
80,3
93,0
80,3
105,2
98,0
105,2
98,0
98,0
105,2
98,0
105,2
154,3
144,1
154,3
144,1
144,1
154,3
144,1
154,3
168,4
161,1
168,4
161,1
161,1
168,4
161,1
168,4
75,1
62,2
75,1
62,2
62,2
75,1
62,2
75,1
116,1
111,1
116,1
111,1
111,1
116,1
111,1
116,1
151,2
134,0
151,2
134,0
134,0
151,2
134,0
151,2
143,1
147,3
143,1
147,3
147,3
143,1
147,3
143,1
153,6
163,4
153,6
163,4
163,4
153,6
163,4
153,6
165,6
144,5
165,6
144,5
144,5
165,6
144,5
165,6
77,1
82,0
77,1
82,0
82,0
77,1
82,0
77,1
139,1
139,0
139,1
139,0
139,0
139,1
139,0
139,1
147,2
141,1
147,2
141,1
141,1
147,2
141,1
147,2
152,1
138,3
152,1
138,3
138,3
152,1
138,3
152,1
78,1
69,1
78,1
69,1
69,1
78,1
69,1
78,1
160,1
166,4
160,1
166,4
166,4
160,1
166,4
160,1
100,0
88,0
100,0
88,0
88,0
100,0
88,0
100,0
91,0
83,0
91,0
83,0
83,0
91,0
83,0
91,0
116,1
103,1
116,1
103,1
103,1
116,1
103,1
116,1
129,2
132,3
129,2
132,3
132,3
129,2
132,3
129,2
136,1
152,2
136,1
152,2
152,2
136,1
152,2
136,1
136,1
125,2
136,1
125,2
125,2
136,1
125,2
136,1
62,0
74,0
62,0
74,0
74,0
62,0
74,0
62,0
153,2
146,3
153,2
146,3
146,3
153,2
146,3
153,2
168,0
167,0
168,0
167,0
167,0
168,0
167,0
168,0
142,2
159,3
142,2
159,3
159,3
142,2
159,3
142,2
143,2
160,1
143,2
160,1
160,1
143,2
160,1
143,2
71,2
81,4
71,2
81,4
81,4
71,2
81,4
71,2
133,0
131,1
133,0
131,1
131,1
133,0
131,1
133,0
147,1
130,2
147,1
130,2
130,2
147,1
130,2
147,1
150,4
148,3
150,4
148,3
148,3
150,4
148,3
150,4
138,1
117,0
138,1
117,0
117,0
138,1
117,0
138,1
145,0
135,0
145,0
135,0
135,0
145,0
135,0
145,0
63,0
61,1
63,0
61,1
61,1
63,0
61,1
63,0
114,0
123,0
114,0
123,0
123,0
114,0
123,0
114,0
152,1
139,2
152,1
139,2
139,2
152,1
139,2
152,1
126,2
137,2
126,2
137,2
137,2
126,2
137,2
126,2
111,1
110,3
111,1
110,3
110,3
111,1
110,3
111,1
150,7
151,4
150,7
151,4
151,4
150,7
151,4
150,7
96,2
97,2
96,2
97,2
97,2
96,2
97,2
96,2
145,2
132,0
145,2
132,0
132,0
145,2
132,0
145,2
