1.491343122288740273e-05
6.100724900534358966e-04
3.052768028414879067e-05
7.957867820524195009e-04
8.012844157925781913e-04
8.304309063443195311e-04
7.704787894136214582e-06
1.250860581350643400e-05
7.253163444803986123e-06
8.930258192292377808e-06
