2.310162580883111616e+02,1.633026238905159033e+01
4.931062077963522370e+02,8.075998620255982985e+01
6.226555086219049144e+02,5.047354506236543870e+01
2.395549623537628122e+03,3.339315570243090292e+01
1.117730804284812393e+03,1.698815644938055982e+02
8.462178977159918531e+02,4.949326573865393897e+01
1.100158521611482314e+02,3.986861905003376894e+00
5.304592160937609151e+02,1.036361383659023971e+02
5.313769928648320047e+02,5.095558494392996352e+01
7.861248339770799021e+02,1.907921333241737329e+02
