3.761281852704166309e-05
5.974336465496978785e-05
9.263088989097031923e-05
8.175581725427780741e-05
1.127424461940617457e-04
1.291159347425331996e-04
6.847053932776593242e-05
1.194660060203108480e-04
1.321263472397688008e-04
1.989309322717069299e-04
