1.604744754050129861e-04
1.987869328231106159e-04
3.263607589185724887e-05
5.775584720487567884e-04
2.658662473768462400e-04
5.287071598749118169e-04
2.063423596537448392e-04
1.088266587984943048e-04
1.939535785077052456e-04
1.435687699414440750e-04
