1.311656127542095503e-04
3.034887516478011076e-04
3.923598351580789259e-04
2.875907991691861797e-04
2.403312049851797770e-04
3.661220548123526029e-04
2.765976751328813035e-04
2.100578489489731164e-04
4.458618438530167387e-04
3.122766231985172085e-04
