6.631638093704921835e-05
7.855430281542905686e-05
1.659905246498588236e-04
3.306984796471089069e-04
2.807748565950004085e-04
1.595615859436255550e-04
6.209862563565377166e-05
1.388553597453573213e-04
1.234159408829791770e-04
1.062388358400743403e-04
