3.421576905459606813e-06
9.158987157735340426e-06
2.611688933276378701e-06
2.499155265959068016e-05
1.887713471033143720e-05
1.447860933343104706e-05
2.418205555623469528e-06
1.511570433905858899e-05
1.282780070289017025e-05
8.307712355416374420e-06
