9.999458789825439453e-01,-inf
9.998658895492553711e-01,1.274831499904394150e-02
9.998199343681335449e-01,9.956113696098327637e-01
9.997487664222717285e-01,9.924101829528808594e-01
9.996987581253051758e-01,2.369564175605773926e-01
9.996906518936157227e-01,9.922284483909606934e-01
9.996552467346191406e-01,9.938036203384399414e-01
9.996348619461059570e-01,9.909665584564208984e-01
9.995917677879333496e-01,9.995917677879333496e-01
9.995774626731872559e-01,2.561796829104423523e-02
9.995595812797546387e-01,1.885574497282505035e-02
9.995286464691162109e-01,1.699182689189910889e-01
9.995019435882568359e-01,7.735211849212646484e-01
9.994508624076843262e-01,2.680052444338798523e-02
9.994300007820129395e-01,5.100306496024131775e-02
9.994124174118041992e-01,9.200352430343627930e-01
9.993839263916015625e-01,4.200465977191925049e-02
9.992328882217407227e-01,3.225085139274597168e-02
9.992073178291320801e-01,9.968319535255432129e-01
9.991670846939086914e-01,9.933508038520812988e-01
9.991244673728942871e-01,1.898225024342536926e-02
9.991201758384704590e-01,9.876877665519714355e-01
9.991127848625183105e-01,9.987296462059020996e-01
9.990496039390563965e-01,1.894187778234481812e-01
9.990008473396301270e-01,9.875653386116027832e-01
9.989396929740905762e-01,2.985837310552597046e-02
9.988912940025329590e-01,5.905409157276153564e-02
9.988911747932434082e-01,2.386177182197570801e-01
9.988884329795837402e-01,9.389482736587524414e-01
9.988151788711547852e-01,9.988151788711547852e-01
9.987891316413879395e-01,6.097340583801269531e-02
9.987655878067016602e-01,9.889583587646484375e-01
9.987486600875854492e-01,9.926068782806396484e-01
9.987427592277526855e-01,9.945157170295715332e-01
9.987296462059020996e-01,9.987296462059020996e-01
9.986763596534729004e-01,8.516467176377773285e-03
9.986516833305358887e-01,5.817903280258178711e-01
9.986514449119567871e-01,9.899224638938903809e-01
9.986286163330078125e-01,3.454156592488288879e-02
9.986007809638977051e-01,9.986007809638977051e-01
9.985831975936889648e-01,9.949433207511901855e-01
9.985306262969970703e-01,9.956771731376647949e-01
9.985266923904418945e-01,9.948915243148803711e-01
9.985089898109436035e-01,9.877898693084716797e-01
9.984712004661560059e-01,9.960191845893859863e-01
9.984292387962341309e-01,9.887433052062988281e-01
9.984077811241149902e-01,9.880682826042175293e-01
9.983916878700256348e-01,9.883025288581848145e-01
9.983682036399841309e-01,9.983682036399841309e-01
9.983596205711364746e-01,9.952751398086547852e-01
9.983394145965576172e-01,9.956130981445312500e-01
9.983383417129516602e-01,9.966894388198852539e-01
9.983028173446655273e-01,9.942690134048461914e-01
9.982853531837463379e-01,6.569294631481170654e-02
9.982444047927856445e-01,9.921373724937438965e-01
9.982302784919738770e-01,9.747480750083923340e-01
9.981990456581115723e-01,9.981990456581115723e-01
9.981572031974792480e-01,9.981572031974792480e-01
9.981195330619812012e-01,9.907248616218566895e-01
9.981144666671752930e-01,9.935382008552551270e-01
9.980964064598083496e-01,9.914383888244628906e-01
9.980757236480712891e-01,9.980757236480712891e-01
9.980608820915222168e-01,9.980608820915222168e-01
9.980069994926452637e-01,9.918272495269775391e-01
9.980068802833557129e-01,1.898711025714874268e-01
9.980033040046691895e-01,9.980033040046691895e-01
9.979985356330871582e-01,9.941330552101135254e-01
9.979821443557739258e-01,9.979821443557739258e-01
9.979590177536010742e-01,8.718203306198120117e-01
9.979375600814819336e-01,9.920669794082641602e-01
9.979129433631896973e-01,9.954617619514465332e-01
9.978813529014587402e-01,9.846504330635070801e-01
9.978700876235961914e-01,9.951064586639404297e-01
9.978359341621398926e-01,9.978359341621398926e-01
9.978349804878234863e-01,9.956941604614257812e-01
9.977862834930419922e-01,9.904857277870178223e-01
9.977725148200988770e-01,1.774576306343078613e-02
9.977592229843139648e-01,9.977592229843139648e-01
9.977351427078247070e-01,9.958986639976501465e-01
