2.982535854508165207e-05
3.267317768303860145e-05
2.783186103573076717e-05
3.252720905228870637e-05
3.279882141994395892e-05
5.749439478941510977e-05
1.626175309034439065e-05
3.958749709676891160e-05
5.418463016900810277e-05
7.414056837958209309e-05
